member_id,member_primary_name,member_location,member_country
29242,Frontiers in Life Sciences and Related Technologies,"Kadikoy, Istanbul, Turkey",Turkey
29243,Journal of Tourism Economics and Business Studies,"Mersin, Turkey",Turkey
29244,Dutch Journal of Applied Linguistics (DuJAL),"Tilburg, Netherlands",Netherlands
29245,Scholar Center,"Banjarmasin, Kalimantan Selatan, Indonesia",Indonesia
29247,InterAlia: A Journal of Queer Studies,"Wroclaw, Poland",Poland
29250,Turkish Journal of Land Management,"Yenisehir, Mersin, Turkey",Turkey
29251,"Department of International Relations, Bandirma Onyedi Eylul Universitesi","Bandirma, Balikesir, Turkey",Turkey
29253,Tuberous Sclerosis Alliance,"Silver Spring, MD, United States",United States
29254,Asociacion Espanola de Asesores Fiscales (AEDAF),"Madrid, Spain",Spain
29255,"Vestnik IPB (Vestnik Professionalnyh Buhgalterov), Institute of professional accountants of Russia (IPAR)","Moscow, Russia",Russia
29256,Federal State Budgetary Scientific Institution - Federal Beekeeping Research Centre (FSBSI - FBRC),"Ryazan region, Rybnoe, Russia",Russia
29258,Kirsehir Ahi Evran University,"Central, Kirsehir, Turkey",Turkey
29261,Youth STEM 2030,"Greenock, Renfrewshire, United Kingdom",United Kingdom
29262,"Department of Applied Linguistics, Translators and Interpreters, University of Antwerp","Antwerp, Belgium",Belgium
29263,"Sociedad Iberoamericana de Antropologia Filosofica, Sociedad Civil (SIAF, S.C.)","Arequipa, Peru",Peru
29264,Servicios Academicos Intercontinentales S.L.,"Torremolinos, Malaga, Spain",Spain
29265,Academic Publishing,"Chandler, AZ, United States",United States
29266,Euskal Geografi Elkargoa,"Donostia-San Sebastian, Spain",Spain
29267,Society for Human Transformation and Research,"Delhi, Delhi, India",India
29268,Loki & Dimas,"San Sebastian de los Reyes, Madrid, Spain",Spain
29269,Editora Colab,"Uberlandia, MG, Brazil",Brazil
29270,Sekolah Tinggi Teologi Kibaid,"Makale, Tana Toraja, Indonesia",Indonesia
29271,Tarsadalomtudomanyi kutatokozpont,Hungary,Hungary
29272,"Ngabari: Jurnal Studi Islam dan Sosial, Institut Agama Islam Riyadlatul Mujahidin (IAIRM) Ngabar","Ponorogo, East Java, Indonesia",Indonesia
29273,"University Oran 1, Ahmed BENBELLA, Algeria","Oran, Algeria",Algeria
29274,Sekolah Tinggi Ilmu Ekonomi Yapan,"Surabaya, Jawa Timur, Indonesia",Indonesia
29275,Universitas Haji Sumatera Utara,"Kecamatan Percut Sei Tuan, Kabupaten Deli Serdang Sumatera Utara, Indonesia",Indonesia
29276,ALFAHELIX,"Lagoa Santa, MG, Brazil",Brazil
29277,Association of Muslim Community Development (AMCA),"Malang, Jawa Timur, Indonesia",Indonesia
29278,Bulletin of Almaty university of Power Engineering and Telecommunications,Almaty,Almaty
29279,Skvortsovia. International Journal of Salicology and Plant Biology. Institute Botanic Garden UB RAS,"Yekaterinburg, Russia",Russia
29280,Editora Blimunda,"Sao Paulo, SP, Brazil",Brazil
29281,"Journal of Aviation Research, Maltepe University","Maltepe/Istanbul, Turkey",Turkey
29282,Revista Mais Educacao,"Sao Caetano do Sul, SP, Brazil",Brazil
29283,Igazsagugyi Miniszterium,Hungary,Hungary
29284,"RELIEF - revue electronique de litterature francaise, Radboud University","Nijmegen, Netherlands",Netherlands
29285,Korean Society for French History,"Seoul, South Korea",South Korea
29286,"BMGN - Low Countries Historical Review, KNHG","Amsterdam, Netherlands",Netherlands
29287,International Science and Technology Publishing Pte.Ltd.,"Nanjing, Jiangsu, China",China
29288,Korean Society of CardioMetabolic Syndrome,South Korea,South Korea
29289,Scientific Research Institute of System Analysis,Russia,Russia
29292,Open Systems Publications,Russia,Russia
29294,International Institute of Advanced Islamic Studies (IAIS) Malaysia,"Kuala Lumpur, Wilayah Persekutuan, Malaysia",Malaysia
29295,"School of Studies In Chemistry, Pandit Ravishankar Shukla University","Raipur, Chhattisgarh, India",India
29296,Ankara University Faculty of Dentistry,"Yenimahelle, Ankara, Turkey",Turkey
29297,LIT Verlag,"Munster, Germany",Germany
29298,Shell Global Solutions International BV,"Amsterdam, Netherlands",Netherlands
29299,Universite de Lille,"Lille, France",France
29300,The American Board and Academy of Psychoanalysis,"Eugene, OR, United States",United States
29301,Sapienza: International Journal of Interdisciplinary Studies,"Curitiba, PR, Brazil",Brazil
29302,Universitas Nahdlatul Ulama Al Ghazali,"Kabupaten Cilacap, Jawa Tengah, Indonesia",Indonesia
29303,Interativa Design,"Salvador, BA, Brazil",Brazil
29304,Escola de Enfermagem de Ribeirao Preto,"Ribeirao Preto, SP, Brazil",Brazil
29305,Pedro & Joao Editores LTDA M.E.,"Sao Carlos, SP, Brazil",Brazil
29306,"Yildiz Social Science Review, Yildiz Technical University","Istanbul, Turkey",Turkey
29307,Sekolah Tinggi Ekonomi Bisnis Syariah Bina Mandiri,"Bogor, Jawa Barat, Indonesia",Indonesia
29308,Istanbul Journal of Arabic Studies (ISTANBULJAS),"Fatih/Istanbul, Turkey",Turkey
29309,Institute of Animal Husbandry Mechanization - Branch of FS Agroengineering Center VIM,"Moscow, Russia",Russia
29310,"Turkish Journal of Range and Forage Science, Society of Range and Forage Science","Kocarli/Aydin, Turkey",Turkey
29311,EMAIS Editora,"Floripa, SC, Brazil",Brazil
29312,Ege Universitesi,"Bornova, Izmir, Turkey",Turkey
29313,Universitas Maarif Hasyim Latif Sidoarjo,"Sidoarjo, East Java, Indonesia",Indonesia
29314,Institut Agama Islam Hamzanwadi NW Lombok Timur,"Anjani, Lombok Timur-NTB, Indonesia",Indonesia
29316,Tutkijaliitto ry,Finland,Finland
29317,Suomen musiikkitieteellinen seura,Finland,Finland
29318,Uusfilologinen yhdistys,Finland,Finland
29319,BirdLife Finland,Finland,Finland
29320,Poliittisen talouden tutkimuksen seura,Finland,Finland
29321,Suomen Muinaismuistoyhdistys,Finland,Finland
29322,Society of Social and Economic Research in the Universities of Turku,Finland,Finland
29323,Maaseudun uusi aika ry,Finland,Finland
29324,Siirtolaisuusinstituutti,Finland,Finland
29325,Suomen kasvatuksen ja koulutuksen historian seura,Finland,Finland
29326,National Association of Social and Applied Gerontology (NASAG),"Antalya, Bursa, United Kingdom",United Kingdom
29328,Departamentul de Educatie din cadrul Bisericii Baptiste Maranata din Timisoara,"Timiaoara, Romania",Romania
29329,"Salesian Journal of Humanities and Social Sciences, Salesian College","Siliguri, West Bengal, India",India
29332,LPPM Sekolah Tinggi Ilmu Farmasi Nusaputera,"Kota Semarang, Central Java, Indonesia",Indonesia
29333,National Association of Campus Activities,"Columbia, SC, United States",United States
29334,Conscious Management Institute,"Madrid, Spain",Spain
29335,Izdatelstvo Avers,"Kirov, Kirovskaya oblast, Russia",Russia
29336,"Faculty of Nursing, Universitas Syiah Kuala","Banda Aceh, Aceh, Indonesia",Indonesia
29337,"Law Faculty, Universitas Sultan Ageng Tirtayasa","Serang, Banten, Indonesia",Indonesia
29338,Innovations Publication,"Alipurduar, West Bengal, India",India
29339,Expert Center for Arctic Development PORA,"Moscwo, Russia",Russia
29340,Nusa Putra University,"Sukabumi, Jawa Barat, Indonesia",Indonesia
29342,Akademi Pariwisata dan Perhotelan Darma Agung,"Medan, Sumatera Utara, Indonesia",Indonesia
29343,Michigan State University College of Osteopathic Medicine Statewide Campus System,"East Lansing, MI, United States",United States
29344,Universitas Kapuas Sintang,"Kabupaten Sintang, Kalimantan Barat, Indonesia",Indonesia
29345,Kogi State University,"Anyigba, Kogi",Kogi
29346,Georgian National University SEU,Tbilisi,Tbilisi
29349,LLC Scientific and Consulting Center,"Yoshkar-Ola, Russia",Russia
29350,STKIP PGRI Sidoarjo,"Sidoarjo, East Java, Indonesia",Indonesia
29351,"Journal of Urban Learning, Teaching, and Research","Los Angeles, CA, United States",United States
29353,Northern Institute (branch) All-Russian State University of Justice,"Petrozavodsk, Russia",Russia
29354,Tobna Journal for Academic Scientific Studies,Algeria,Algeria
29355,The Islamic University College Journal,Iraq,Iraq
29356,Journal of Land Law and the Environment,Algeria,Algeria
29357,Ikatan Ahli Geologi Indonesia,"Jakarta Selatan, Jakarta, Indonesia",Indonesia
29358,Granat Publisher,"Moscow, Russia",Russia
29360,Journal of Business Administration and Economic Studies,Algeria,Algeria
29361,Publishing House Practica Inc.,"Moscow, Russia",Russia
29362,"Scientific notes, Khujand State University named after academician B. Gafurov",Khujand,Khujand
29363,Algerian Journal of Law and Political Sciences,Algeria,Algeria
29364,"Drassana, Museu Maritim de Barcelona","Barcelona, Spain",Spain
29365,Journal El-Bahith in Human and Social Sciences,Algeria,Algeria
29366,"Pedagogical Education in Russia, Ural State Pedagogical University Publisher","Ekaterinburg, Russia",Russia
29367,Thematics Journals Publication PVT. LTD.,India,India
29369,Universidad Autonoma Espana de Durango,"Durango, Mexico",Mexico
29370,Yayasan Ilomata,"Jakarta Pusat, Indonesia",Indonesia
29374,Indian Association of Preventive and Social Medicine - Gujarat Chapter,"Ahmedabad, Gujarat, India",India
29375,Politeknik Pembangunan Pertanian Bogor,"Bogor, West Java, Indonesia",Indonesia
29376,Masyarakat Peneliti Kayu Indonesia,"Bogor, Jawa Barat, Indonesia",Indonesia
29378,STIKes Sapta Bakti,"Kecamatan Gading Cempaka, Bengkulu, Indonesia",Indonesia
29379,Mata Pena Madani,"Medan, North Sumatra, Indonesia",Indonesia
29383,Revista Conatus - Filosofia de Spinoza,"Fortaleza, CE, Brazil",Brazil
29384,Editora Amplla,"Campina Grande, PB, Brazil",Brazil
29385,K·Business Management Research Institute (KBMRI),"Gongju-City, Chungnam, South Korea",South Korea
29386,Medical Dental Institute,"Moscow, Russia",Russia
29387,Federal state budget institution - Oksky state natural biosphere zapovednik,"Spasskiy district, Ryazan region, Russia",Russia
29389,The Scientific and Technological Research Council of Turkey (TUBITAK-ULAKBIM),"Cankaya / ANKARA, Turkey",Turkey
29390,Korean Oral History Association,"Seoul, Dongjak-gu, South Korea",South Korea
29391,Desenvolvimento em Debate,"Rio de Janeiro, RJ, Brazil",Brazil
29393,UN Compliance Research Group,"Toronto, ON, Canada",Canada
29394,Emres Publishers Private Limited,"Hitec City, Hyderabad, India",India
29395,Editora dos Editores Eireli,"Sao Paulo, SP, Brazil",Brazil
29396,National Agency for Cultural Heritage Preservation Georgia,Tbilisi,Tbilisi
29397,"Universitat de Valencia, Proyecto Parnaseo","Valencia, Spain",Spain
29398,Concurrent Disorders Society Inc.,"Woodbridge, ON, Canada",Canada
29399,Universal Education and Training Ltd,"Maroochydore BC 4558, QLD, Australia",Australia
29400,Fundacion Observatorio Multidisciplinario para la Construccion del Conocimiento,"Bogota, Colombia",Colombia
29401,Giordano Editore,"Grumo Nevano (Napoli), Italy",Italy
29402,International Association of Orofacial Myology,"Sequim, WA, United States",United States
29403,Niederosterreichisches Institut fur Landeskunde (NOIL),"St. Poletn, Austria",Austria
29404,Universitatea Petrol-Gaze din Ploiesti,Romania,Romania
29405,PGRI Kota Semarang,"Semarang, Jawa Tengah, Indonesia",Indonesia
29406,Institut Daarul Quran,"Kota Tangerang, Banten, Indonesia",Indonesia
29409,"Journal of Holistic and Health Science, STIKes HOLISTIK","Purwakarta, Jawa Barat, Indonesia",Indonesia
29411,North-Caucasian Federal Scientific And Clinical Center Of The Federal Medical And Biological Agency,"Yessentuki, Russia",Russia
29412,"Progressive Research Journal of Arts & Humanities, Sarangaa Literary & Cultural Society (SLCS)",,
29413,Pusat Pengembangan Pendidikan dan Penelitian Indonesia,"Praya, Nusa Tenggara Barat, Indonesia",Indonesia
29415,Sekolah Tinggi Ilmu Ekonomi Rahmaniyah,"Musi Banyuasin, Sumatra Selatan, Indonesia",Indonesia
29417,STMIK Catur Sakti Kendari,"Kendari, Sulawesi Tenggara, Indonesia",Indonesia
29418,Abai Kazakh National Pedagogical University,,
29419,Education Research and Rural Community Development Forum,"Harrismith, Free State",Free State
29420,Universitas Tompotika Luwuk,"Luwuk Banggai, Sulawesi Tengah, Indonesia",Indonesia
29421,STIE Indonesia Malang,"Malang, Jawa Timur, Indonesia",Indonesia
29422,Research Walkers,"Bhadrak, Odisha, India",India
29423,Historia Oral,"Botafogo, Rio de Janeiro, RJ, Brazil",Brazil
29424,"Revista Ibero-Americana de Humanidades, Ciencias e Educacao","Sao Paulo, SP, Brazil",Brazil
29425,Kazakh Research Institute of Soil Science and Agrochemistry named after UU. Uspanov,Almaty,Almaty
29426,Gazprom Neft,"St. Petersburg, Russia",Russia
29427,Bulletin of Tajik National University,Dushanbe,Dushanbe
29428,"Kazakh University of Economics, Finance and International Trade",Nur-Sultan,Nur-Sultan
29429,"Jurnal Penelitian Farmasi Indonesia, Sekolah Tinggi Ilmu Farmasi Riau","Pekanbaru, Riau, Indonesia",Indonesia
29430,Academy of Pedagogical Sciences,Almaty,Almaty
29431,D. Serikbayev East Kazakhstan Technical University,Ust-Kamenogorsk,Ust-Kamenogorsk
29432,Jurnal Akuntansi Manajemen Madani at STIE Madani Balikpapan,"Balikpapan, West Borneo, Indonesia",Indonesia
29435,STIKES Bahrul Ulum Jombang,"Jombang, Jawa Timur, Indonesia",Indonesia
29438,"The Indonesian Association of Women, Gender & Child Studies","Salatiga, Central Java, Indonesia",Indonesia
29441,"Ushuluddin dan Studi Islam, UIN Sumatera Utara","Medan Estate, Medan, Indonesia",Indonesia
29445,Central-European Horizons,Hungary,Hungary
29446,"Dynamic Processes in Geospheres, IDG RAS","Moscow, Russia",Russia
29447,"Revista Espanola de la Transparencia, ACREDITRA","Murcia, Spain",Spain
29448,Innovation and Experiment in Education LLC,"Moscow, Russia",Russia
29449,Neofelis Verlag,"Berlin, Germany",Germany
29450,International Journal of High Dilution Research - IJHDR,"Sao Bernardo do Campo, SP, Brazil",Brazil
29451,"National Institute of Professional Accountants, Financial Managers and Economists","Samara, Russia",Russia
29452,Revista Brasileira de Musicoterapia,"Brasilia, DF, Brazil",Brazil
29453,Aksh – The Advance Journal,"Hyderabad, Telangana, India",India
29454,Revista de Ensino Ciencia e Inovacao em Saude (RECIS),"Petrolina, Pernambuco, PE, Brazil",Brazil
29455,Publishing house Saratovsky source,"Saratov, Russia",Russia
29456,Revista de Educacao Linguagem e Literatura - REVELLI,"Setor Vale das Goiabeiras Inhumas, GO, Brazil",Brazil
29457,Universitas Sains dan Teknologi Komputer,"Semarang, Central Java, Indonesia",Indonesia
29458,"Department of Zoology, University of Cambridge","Cambridge, United Kingdom",United Kingdom
29459,Publishing House Primary School and Education,"Moscow, Russia",Russia
29460,O Alferes,"Belo Horizonte, MG, Brazil",Brazil
29461,"Jurnal Providensi, STT Anugerah Sinagoge Medan","Medan, Sumatera Utara, Indonesia",Indonesia
29463,Non-Profit Enterprise - Editorial Board of the Journal Mir Peremen,"Moscow, Russia",Russia
29464,Editora OESTE,"Campo Grande, MS, Brazil",Brazil
29466,Instytut Wydawniczy Ksiezy Misjonarzy Redakcja &quot;Nasza Przeszlosc&quot;,"Cracow, Malopolskie, Poland",Poland
29467,Instytut Polnocny im. W. Ketrzynskiego,"Olsztyn, Poland",Poland
29469,Current Bioscience,"Torrevieja, Alicante, Spain",Spain
29470,Al-Muthanna University,"As Samawah, Al-Muthanna Province, Iraq",Iraq
29472,Union Editorial,"Madrid, Spain",Spain
29473,Societe Francaise de Physiotherapie,"Eaubonne, France",France
29474,Yayasan Islam Nusantara Center,"Ciputat Tangerang Selatan Banten, Indonesia",Indonesia
29475,REPAE - Revista de Ensino e Pesquisa em Administracao e Engenharia,"Sao Paulo - SP, Brazil",Brazil
29476,Serenity-group,"Kiev, Ukraine",Ukraine
29477,Instituto Universitario Hospital Italiano de Buenos Aires,"Ciudad Autonoma de Buenos Aires, Argentina",Argentina
29478,Revista Thesis,"UFRJ, Rio de Janeiro - RJ, Brazil",Brazil
29479,Majalah Ilmiah Cakrawala Hukum Fakultas Hukum Universitas Wijayakusuma Purwokerto,"Purwokerto, Jawa Tengah, Indonesia",Indonesia
29480,Scalpendi Editore,"Milano, Italy",Italy
29481,"Lembaga Penelitian & Pengabdian Kepada Masyarakat, Universitas Catur Insan Cendekia","Cirebon, Jawa Barat, Indonesia",Indonesia
29482,Programa de Historia das Ciencias e das Tecnicas e Epistemologia,"Rio de Janeiro, Brazil",Brazil
29483,Al Ain University,"Al Ain, Abu Dhabi, United Arab Emirates",United Arab Emirates
29484,Belarusian State Medical University,"Minsk, Belarus",Belarus
29489,Illinois State Academy of Science,"Springfield, IL, United States",United States
29490,The Brazilian Society of Anatomy (SBA),"Sao Paulo - SP, Brazil",Brazil
29493,Sekolah Tinggi Ilmu Ekonomi Balikpapan,"Balikpapan, East Kalimantan, Indonesia",Indonesia
29494,Viella srl,"Rome, Italy",Italy
29495,"Innovative Learning Center, LLC","Atlanta, GA, United States",United States
29496,Anadolu University,"Eskisehir, Turkey",Turkey
29497,CCS Grafica Editora Comercio o Servico Ltda,"Camaragibe, PE, Brazil",Brazil
29498,Tula State Museum of Weapons,"Tula, Russia",Russia
29499,Revista Querubim - Letras - Ciencias Humanas - Ciencias Sociais,"Niteroi, RJ, Brazil",Brazil
29501,Uluslararasi Akademik Yonetim Bilimleri Dergisi,"Istanbul, Buyukcekmece, Turkey",Turkey
29502,"Journal of Cukurova University Faculty of Economics and Administrative Sciences, Cukurova University","Saricam, Adana, Turkey",Turkey
29503,Turkiye lidar dergisi (Mersin University),"Yenisehir/Mersin, Mersin, Turkey",Turkey
29504,Universitas Aufa Royhan,"Kota Padang Sidempuan, North Sumatra, Indonesia",Indonesia
29505,Archives of Medical and Clinical Research,"Kukatpally, Telangana, India",India
29506,"CAD/EDA, MODELING AND SIMULATION IN MODERN ELECTRONICS, Bryansk State Technical University","Bryansk, Russia",Russia
29507,"Journal of Medical Innovation and Technology, Eskisehir Osmangazi University","Eskisehir, Turkey",Turkey
29508,Ch. Valikhanov Institute of History and Ethnology,Almaty,Almaty
29509,Moscow Psychological and Social University,"Moscow, Russia",Russia
